,Original_idx,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,adsorbent
3800,18479,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm3.json,25,bar,mmol/cm3,MCM-41
3801,18480,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm30.json,25,bar,mmol/cm3,MCM-41
3802,18481,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm31.json,25,bar,mmol/g,MCM-41
3803,18482,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm32.json,25,bar,mmol/g,MCM-41
3804,18483,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm33.json,25,bar,mmol/g,MCM-41
3805,18484,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm34.json,25,bar,mmol/g,MCM-41
3806,18485,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm35.json,25,bar,mmol/g,MCM-41
3807,18486,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm36.json,25,bar,mmol/cm3,MCM-41
3808,18487,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm37.json,25,bar,mmol/cm3,MCM-41
3809,18488,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm4.json,25,bar,mmol/cm3,MCM-41
3810,18489,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm5.json,25,bar,mmol/cm3,MCM-41
3811,18490,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm6.json,25,bar,mmol/cm3,MCM-41
3812,18491,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm7.json,25,bar,mmol/cm3,MCM-41
3813,18492,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm8.json,25,bar,mmol/cm3,MCM-41
3814,18493,10.1021/Jp105464u,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1021Jp105464u.Isotherm9.json,25,bar,mmol/cm3,MCM-41
3815,18560,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm1.json,25,bar,mmol/cm3,Carbon
3816,18561,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm10.json,25,bar,mmol/g,Carbon
3817,18562,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm11.json,25,bar,mmol/g,Carbon
3818,18563,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm12.json,25,bar,mmol/g,Carbon
3819,18564,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm2.json,47,bar,mmol/cm3,Carbon
3820,18565,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm3.json,67,bar,mmol/cm3,Carbon
3821,18566,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm4.json,25,bar,mmol/g,Carbon
3822,18567,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm5.json,25,bar,mmol/g,Carbon
3823,18568,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm6.json,25,bar,mmol/g,Carbon
3824,18569,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm7.json,25,bar,mmol/g,Carbon
3825,18570,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm8.json,25,bar,mmol/g,Carbon
3826,18571,10.1021/Jp106547j,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1021Jp106547j.isotherm9.json,25,bar,mmol/g,Carbon
3827,18573,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm10.json,0,bar,molecules/unitcell,MIL-53(Al)
3828,18574,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm11.json,25,bar,molecules/unitcell,MIL-53(Al)
3829,18575,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm12.json,47,bar,molecules/unitcell,MIL-53(Al)
3830,18576,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm13.json,70,bar,molecules/unitcell,MIL-53(Al)
3831,18584,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm8.json,-69,bar,molecules/unitcell,MIL-53(Al)
3832,18585,10.1021/Jp108710h,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021Jp108710h.isotherm9.json,-19,bar,molecules/unitcell,MIL-53(Al)
3833,18586,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm1.json,-78,bar,molecules/unitcell,IRMOF-1
3834,18587,10.1021/Jp108715q,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp108715q.isotherm10.json,2,bar,molecules/unitcell,IRMOF-10
3835,18588,10.1021/Jp108715q,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp108715q.isotherm11.json,27,bar,molecules/unitcell,IRMOF-10
3836,18589,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm12.json,-73,bar,molecules/unitcell,IRMOF-16
3837,18590,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm13.json,-48,bar,molecules/unitcell,IRMOF-16
3838,18591,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm14.json,-23,bar,molecules/unitcell,IRMOF-16
3839,18592,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm15.json,-13,bar,molecules/unitcell,IRMOF-16
3840,18593,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm16.json,-3,bar,molecules/unitcell,IRMOF-16
3841,18594,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm17.json,2,bar,molecules/unitcell,IRMOF-16
3842,18595,10.1021/Jp108715q,NIST-MATDB-612dffd0588cbe4108374b80475f83a1,10.1021Jp108715q.isotherm18.json,27,bar,molecules/unitcell,IRMOF-16
3843,18596,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm19.json,-65,bar,molecules/unitcell,IRMOF-1
3844,18597,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm2.json,-65,bar,molecules/unitcell,IRMOF-1
3845,18598,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm20.json,-65,bar,molecules/unitcell,IRMOF-1
3846,18599,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm21.json,-65,bar,molecules/unitcell,IRMOF-1
3847,18600,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm22.json,-65,bar,molecules/unitcell,IRMOF-1
3848,18601,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm23.json,-65,bar,molecules/unitcell,IRMOF-1
3849,18602,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm24.json,-65,bar,molecules/unitcell,IRMOF-1
3850,18603,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm25.json,-65,bar,molecules/unitcell,IRMOF-1
3851,18604,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm26.json,-65,bar,molecules/unitcell,IRMOF-1
3852,18605,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm27.json,-65,bar,molecules/unitcell,IRMOF-1
3853,18606,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm28.json,-65,bar,molecules/unitcell,IRMOF-1
3854,18607,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm29.json,-65,bar,molecules/unitcell,IRMOF-1
3855,18608,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm3.json,-55,bar,molecules/unitcell,IRMOF-1
3856,18609,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm30.json,-65,bar,molecules/unitcell,IRMOF-1
3857,18610,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm31.json,-65,bar,molecules/unitcell,IRMOF-1
3858,18611,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm32.json,-65,bar,molecules/unitcell,IRMOF-1
3859,18612,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm33.json,-65,bar,molecules/unitcell,IRMOF-1
3860,18613,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm4.json,-48,bar,molecules/unitcell,IRMOF-1
3861,18614,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm5.json,-40,bar,molecules/unitcell,IRMOF-1
3862,18615,10.1021/Jp108715q,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1021Jp108715q.isotherm6.json,0,bar,molecules/unitcell,IRMOF-1
3863,18616,10.1021/Jp108715q,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp108715q.isotherm7.json,-73,bar,molecules/unitcell,IRMOF-10
3864,18617,10.1021/Jp108715q,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp108715q.isotherm8.json,-48,bar,molecules/unitcell,IRMOF-10
3865,18618,10.1021/Jp108715q,NIST-MATDB-da5220e5839a57a58fc9a754a694c09d,10.1021Jp108715q.isotherm9.json,-23,bar,molecules/unitcell,IRMOF-10
3866,18687,10.1021/Jp202572w,NIST-MATDB-0d41686128bab76c9a99c8a73da04ed5,10.1021Jp202572w.Isotherm1.json,10,bar,mmol/g,ASMS 5A
3867,18692,10.1021/Jp202572w,NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,10.1021Jp202572w.Isotherm14.json,10,bar,mmol/g,ASMS 3A
3868,18693,10.1021/Jp202572w,NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,10.1021Jp202572w.Isotherm15.json,10,bar,mmol/g,ASMS 3A
3869,18699,10.1021/Jp202572w,NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,10.1021Jp202572w.Isotherm20.json,20,bar,mmol/g,ASMS 3A
3870,18700,10.1021/Jp202572w,NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,10.1021Jp202572w.Isotherm21.json,30,bar,mmol/g,ASMS 3A
3871,18703,10.1021/Jp202572w,NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,10.1021Jp202572w.Isotherm5.json,10,bar,mmol/g,ASMS 3A
3872,18708,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm1.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3873,18709,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm10.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3874,18712,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm2.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3875,18713,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm21.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3876,18714,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm22.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3877,18717,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm25.json,30,Multicomponent,Multicomponent,UiO-66(Zr)
3878,18718,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm26.json,30,Multicomponent,Multicomponent,UiO-66(Zr)
3879,18719,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm27.json,30,Multicomponent,Multicomponent,UiO-66(Zr)
3880,18720,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm28.json,30,Multicomponent,Multicomponent,UiO-66(Zr)
3881,18723,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm5.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3882,18724,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm6.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3883,18727,10.1021/jp202633t,NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b,10.1021jp202633t.Isotherm9.json,30,bar,cm3(STP)/cm3,UiO-66(Zr)
3884,18891,10.1021/Jp206002d,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021Jp206002d.Isotherm1.json,30,bar,mmol/g,CuBTC
3885,18893,10.1021/jp206959k,NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,10.1021jp206959k.Isotherm1.json,25,bar,mmol/g,MOF-177
3886,18894,10.1021/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021jp206959k.Isotherm10.json,25,bar,mmol/g,CuBTC
3887,18895,10.1021/jp206959k,NIST-MATDB-4e6683fdc523f816cb59f9bec207da40,10.1021jp206959k.Isotherm11.json,25,bar,mmol/g,CNT@CuBTC
3888,18897,10.1021/jp206959k,NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,10.1021jp206959k.Isotherm13.json,25,bar,mmol/g,MOF-177
3889,18899,10.1021/jp206959k,NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,10.1021jp206959k.Isotherm15.json,25,bar,mmol/g,UMCM-1
3890,18901,10.1021/jp206959k,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021jp206959k.Isotherm17.json,25,bar,mmol/g,ZIF-8
3891,18903,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm19.json,25,bar,mmol/g,MIL-53(Al)
3892,18906,10.1021/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021jp206959k.Isotherm21.json,25,bar,mmol/g,CuBTC
3893,18908,10.1021/jp206959k,NIST-MATDB-4e6683fdc523f816cb59f9bec207da40,10.1021jp206959k.Isotherm23.json,25,bar,mmol/g,CNT@CuBTC
3894,18910,10.1021/jp206959k,NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,10.1021jp206959k.Isotherm3.json,25,bar,mmol/g,UMCM-1
3895,18912,10.1021/jp206959k,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021jp206959k.Isotherm5.json,25,bar,mmol/g,ZIF-8
3896,18914,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm7.json,25,bar,mmol/g,MIL-53(Al)
3897,18915,10.1021/jp206959k,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1021jp206959k.Isotherm8.json,25,bar,mmol/g,MIL-53(Al)
3898,18916,10.1021/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1021jp206959k.Isotherm9.json,25,bar,mmol/g,CuBTC
3899,18947,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm1.json,-126,bar,mol/g,SCWNH
3900,18948,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm2.json,-123,bar,mol/g,SCWNH
3901,18949,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm3.json,-113,bar,mol/g,SCWNH
3902,18950,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm4.json,-100,bar,mol/g,SCWNH
3903,18951,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm5.json,-93,bar,mol/g,SCWNH
3904,18952,10.1021/jp208766u,NIST-MATDB-081b4f0d2e68d514ed8841662d8b8332,10.1021jp208766u.Isotherm6.json,-80,bar,mol/g,SCWNH
3905,18964,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm1.json,30,bar,mmol/g,ZIF-8
3906,18965,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm2.json,30,bar,mmol/g,ZIF-8
3907,18966,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm3.json,30,bar,mmol/g,ZIF-8
3908,18967,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm3-1.json,30,bar,mmol/g,ZIF-8
3909,18968,10.1021/Jp209335y,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1021Jp209335y.Isotherm4.json,30,bar,mmol/g,ZIF-8
3910,18969,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5.json,25,bar,mmol/g,ZIF-71
3911,18970,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5-1.json,25,bar,mmol/g,ZIF-71
3912,18971,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm5-2.json,25,bar,mmol/g,ZIF-71
3913,18972,10.1021/Jp209335y,NIST-MATDB-9935c5e7b6cb89952ec1a5e293f7cf89,10.1021Jp209335y.Isotherm6.json,30,bar,mmol/g,ZIF-303
3914,18973,10.1021/Jp209335y,NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,10.1021Jp209335y.Isotherm7.json,25,bar,mmol/g,ZIF-71
3915,19012,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm1.json,1,bar,molecules/unitcell,Cl-Zn-CBTACN
3916,19013,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm10.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3917,19014,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm11.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3918,19015,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm12.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3919,19016,10.1021/Jp209895d,NIST-MATDB-b1c65fc3db647dd55e3753436d4c874e,10.1021Jp209895d.Isotherm13.json,30,bar,molecules/unitcell,Cl-Zn2-CBTACN
3920,19018,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm15.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3921,19019,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm16.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3922,19020,10.1021/Jp209895d,NIST-MATDB-77e5252c515d399ec63665acd5c58706,10.1021Jp209895d.Isotherm17.json,30,bar,molecules/unitcell,F-Zn-CBTACN
3923,19021,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm18.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3924,19022,10.1021/Jp209895d,NIST-MATDB-d23ba985927e06e0848791212ceba082,10.1021Jp209895d.Isotherm19.json,30,bar,molecules/unitcell,Br-Zn-CBTACN
3925,19023,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm2.json,1,bar,molecules/unitcell,Cl-Zn-CBTACN
3926,19027,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm3.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3927,19028,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm4.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3928,19029,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm48.json,1,bar,molecules/unitcell,Cl-Zn-CBTACN
3929,19030,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm49.json,1,bar,molecules/unitcell,Cl-Zn-CBTACN
3930,19031,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm5.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3931,19032,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm50.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3932,19033,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm51.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3933,19034,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm52.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3934,19035,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm53.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3935,19036,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm54.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3936,19037,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm55.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3937,19038,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm56.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3938,19039,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm57.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3939,19040,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm58.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3940,19041,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm59.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3941,19042,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm6.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3942,19043,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm60.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3943,19044,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm61.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
3944,19045,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm62.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3945,19046,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm63.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3946,19047,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm64.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3947,19048,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm65.json,0,bar,molecules/unitcell,Cl-Zn-CBTACN
3948,19049,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm66.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3949,19050,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm67.json,30,bar,molecules/unitcell,Cl-Zn-CBTACN
3950,19051,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm68.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3951,19052,10.1021/jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021jp209895d.Isotherm69.json,60,bar,molecules/unitcell,Cl-Zn-CBTACN
3952,19053,10.1021/Jp209895d,NIST-MATDB-d0a52b38d559b32166bceece83a80b8c,10.1021Jp209895d.Isotherm7.json,27,bar,molecules/unitcell,Cl-Zn-CBTACN
